ResourceID,Address Type,Administrative Subdivision Name,Administrative Subdivision Type,Archaeological Period From,Archaeological Period To,Artefact Description,Cadastral Reference,Completeness,Condition Type,Conservation,Depth of Discovery,Dimensions Weight,Discovery Date,End Date Precision Type,End Date Type,External Identifier Type,External Source,Finder,Folio_No,Image,Land Use,Manufacture Method,Material,Measurement Type,Measurement Unit,Name,Name Type,Place Address,Place Description,Place Name,Place Type,Primary Reference Number,Record Type,Recovery Method,Secondary Material,Spatial Accuracy Type,Spatial Coordinates Geometry,Spatial Metadata Note,Start Date Precision Type,Start Date Type,Subsequent Action,Surface Treatment
73d8e4fe-1f4b-11eb-8701-0275d4869ef4,,St. Mary,Parish,Medieval 934-1539 CE,Medieval 934-1539 CE,"A Medieval, 12th-13th century, coppor alloy seal matrix. This seal matrix is conical in shape and has a worn pierced trefoil terminal and a worn collar on the handle. There is no identifiable orientation mark due to the condition of the matrix as it has a rough edge where this mark would have been. The engraved die is somewhat worn resulting in detail of the design and letters in the inscription being hard to decipher. Therefore a cast was taken of the seal matrix which allowed the die's features to become more visible. The central design appears to depict a flower, possibly a rose, with leaves on both sides of the stem. Due to the worn surface of the die it is not clear whether or not the matrix originally had a division between the design and inscription. The inscription remains hard to decipher owing partly to the rough edge of the die and its worn condition, although some letters could be interpreted as 'O' and 'I' and possibly 'V'.   The matrix measures 22mm x 17mm x 16mm and weighs 6.32g.  Seal matrices were used for making an impression on a wax seal, to authenticate a document or to keep it closed.",,Complete,Conserved,"Object immersed in deionised water and earth removed as far as possible with brushes and berberis thorns in a pin vice, all under the stereomicroscope. ",150mm,22mm x 17mm x 16mm  6.32g ,2020-06-28,,,,,,,/files/uploadedfiles/0800173.jpg,Cultivated,Cast,Copper alloy,Metric,Millimetres/grams,Seal matrix,Certain,,,,,0800173,,Metal detector,,,GEOMETRYCOLLECTION (POINT (-2.0977 49.182973)),Findspot known as ‘St Mary’; location protected and marked as Jersey Archive.,,,Returned to Finder,
52256180-7a6f-0138-ef30-740f24312a1c,,St. Clement,Parish,Neolithic 4000-2601 BCE,Neolithic 4000-2601 BCE,A flint core. Dark grey in colour with white flecks. A large amount of the cortex remains which is grey in places. It is sea worn. ,,Complete,,,Surface,41mm x 38mm x 35mm  62.4g,2019-01-01,,,,,,,/files/uploadedfiles/0200203.jpg,Intertidal,Knapped/flaked,Stone,Metric,Millimetres/grams,Core,Certain,,,,,0200203,,Other chance find,,Accurate to 100 metres,GEOMETRYCOLLECTION (POINT (-2.085042 49.169277)),,,,Returned to Finder,
6d6d84ea-42fd-11ec-8701-0275d4869ef4,Field Number,St. Saviour,Parish,Bronze Age 2600-701 BCE,Bronze Age 2600-701 BCE,"Société Jersiaise Finds Record Entry 167 (2018) reads:  Three fragments, possibly of the same narrow-bladed sword (or epee), found close to each other, 200m north of La Hougue Bie.  All three fragments have blades of lozenge section, with very slightly concave faces.  The two larger fragments have the same pale green surface patina, while the smaller fragment appears to have a break matching the median piece, suggesting that all three came from the same weapon.  The largest piece (167a) has two sets of seven finely engraved lines, running parallel to each other down both adjoining faces on either side of the blade, converging to a point on the central rib 29mm down the blade from its upper end.  Each of these lines is about 003mm wide and about 0.7mm apart, forming bands 4.6mm wide, which are very slightly convex over their length.  The larger pieces both have gas bubbles in their broken faces; these are plough-battered, with pale green bronze disease, so were broken in antiquity.  Dirks or short swords of Treboul type (named after the place in Brittany where weapons with this type of decoration were first identified), with the handle being riveted to the blade just above its unusually broad head, were manufactured in Armorica (present-day Brittany and Western Normandy) between c.1500-1200 BC.  A hilt fragment of a dirk or short sword with similar decoration to 167a (SJFR166) was found in Field T945, but Middle Bronze Age artefacts are uncommon in Jersey and these are the only finds of engraved Treboul type swords known from the island.",,Fragment,,,,"Dimensions:167a: 41.7mm x 24.5mm x 6.1mm 167b: 43mm x 23mm-19.6mm (tapers) x 6mm 167c: 25mm x 17mm-15.6mm (tapers) x 5mm When laid out with gaps allowing for the taper, they come to c.115mm long. Weight:167a: 26.01g; 167b: 23.17g; 167c: 7.78g",2018-01-25,,,,,,,,Cultivated land,Cast,Copper alloy,Metric,Millimetres/grams,Sword blade,Certain,St. Saviour,,St. Saviour,,0700391,,Metal detector,,,GEOMETRYCOLLECTION (POINT (-2.097996 49.182965)),St. Saviour,,,,
295423c0-3576-11ec-8701-0275d4869ef4,,Grouville,Parish,Gallo-Roman 51 BCE-451 CE,Gallo-Roman 51 BCE-451 CE,"Société Jersiaise Finds Record Entry SJFR108 (2017) reads: A dark green copper alloy coin (161-177AD). The condition is fair with some wear, obverse and reverse still reasonably detailed with surfaces in good condition. Some detail on raised faces worn away but good preservation on edges of images. Edges of coin badly battered by cultivators with bronze disease exposed, most of the lettering is missing. Reverse has standing female figure of Annona, the divine personification of the grain supply to the city of Rome. She is facing left and with her outstretched right arm is holding an unidentifiable object. In the left arm, she holds an upraised cornucopia against her body and a staff or part of her toga hangs down beneath it. A potted flower is on the ground at her feet to the left. The letters S and C are either side of the figure, and traces of an inscription at the top read XIX to the left and II?I to the right. The obverse has the tall, bearded head of Marcus Aurelius (who ruled from 161 to 180 AD) facing right, with a long nose and his beard in three tufts. He has tightly curled hair and a laurel wreath with a bow and curved tassels to the rear. No inscription survives on the obverse. There is possible evidence for clipping in the form of a notch on the edge with worn surfaces. This is some ancient damage and not from a modern cultivator. See similar examples at: https://finds.org.uk/database/artefacts/record/id/863427 https://finds.org.uk/database/artefacts/record/id/855436",,Incomplete,,,,Dimensions: 29mm diameter x 4mm thick Weight: 17.86g,2017-10-19,,,,,,,/files/uploadedfiles/0300394_-_Roman_coin.JPG,Unknown,Struck or hammered,Copper alloy,Metric,Millimetres/grams,Coin,Certain,Grouville,,Grouville,,0300394,,Metal detector,,,GEOMETRYCOLLECTION (POINT (-2.097996 49.182965)),Findspot known as ‘Grouville’; accurate location undisclosed and marked as Jersey Archive.,,,Returned to Finder,
29fb34a8-325b-11ec-8701-0275d4869ef4,Field Number,Trinity,Parish,Medieval 934-1539 CE,Medieval 934-1539 CE,"Société Jersiaise Finds Record Entry SJFR31 (2017) reads: A rough textured lead ingot, dark grey in colour, with crumbling surface. There are several plough scars on both sides. See similar examples at: https://finds.org.uk/database/artefacts/record/id/818734.",,,,,,"63.5mm x 52mm x 20.5mm, 230g",2017-07-06,,,,,,,/files/uploadedfiles/1200332_-_lead_ingot.JPG,Cultivated land,Cast,Lead,Metric,Millimetres/grams,Ingot,Possibly,Trinity,,Trinity,,1200332,,Metal detector,,,GEOMETRYCOLLECTION (POINT (-2.097996 49.182965)),Findspot known as ‘Trinity’; accurate location protected and marked as Jersey Archive.,,,Returned to Finder,
79583560-19c2-0138-c5a8-740f24312a1c,,St. John,Parish,,,Polished greywacke axe - rectangular axe with bevelled end.  Dimensions:  Length: 10.60 cm  Width: 4.50 cm  Thickness: 2.70 cm  Brought in by S. Hamelin.,,,,,,,,,,,,,,,,,Stone,Metric,Millimetres/grams,Axe,,,,,,0500257,,,,Accurate to 1km,GEOMETRYCOLLECTION (POINT (-2.124298 49.251293)),,,,,
51c14a90-1e0c-0138-8d55-740f24312a1c,Postal Address,St. Brelade,Parish,Medieval 934-1539 CE,Post Medieval 1540-1901 CE,"Pottery was found on a walk at Sunfield at/near the fountain in the garden. The finds include x6 sherds of gritted ware (x1 rim, x1 base, x2 body, x2 shoulder), x1 roof tile sherd, x1 Normandy stoneware body sherd. There is an association with a granite loom weight/sinker.",,,,,,,,,,,,,,,,,Ceramic,Metric,Millimetres/grams,Assemblage,,,,,,0100425,,,,Accurate to 100 metres,GEOMETRYCOLLECTION (POINT (-2.180483 49.19014)),,,,,
33c1af90-193b-0138-c588-740f24312a1c,,St. Helier,Parish,,,An iron cannonball was found in the Mont Millais area. ,,,,,,Length: 8.20cm  Width: 8.20cm  Thickness: 8.20cm ,,,,,,,,,,,Iron,Metric,Millimetres/grams,Cannon ball,,,,,,0400871,,,,Accurate to 1km,GEOMETRYCOLLECTION (POINT (-2.097405 49.181433)),,,,,
32f247f0-0ee7-11ec-8701-0275d4869ef4,Postal Address,St. Ouen,Parish,Iron Age 700-51 BCE,Gallo-Roman 51 BCE-451 CE,"A complete silver stater of the Armorican Coriosolites (Coriosolitae) Series Z, Class II, Group O, c.1st century BCE (Hooker 2002, p.56).  John Hooker (2002, p.54) states: ""The coins of Series Z were the last to go into production. Their distribution was different from both Series X and Y and is difficult to pinpoint, although the mint site was probably on or near the West Coast of Normandy, technically in the territory of the Unelli.""  Obverse: Horse facing right above partial boar.. Reverse: Head facing right. Degree of wear: Very worn, fair. Die axis measurement: Probably 11 o'clock.",,Complete,Untreated,,,"Diameter: 20.6mm, Weight: 4.57g",2021-07-01,,,,,,,/files/uploadedfiles/0900421_-_coriosolite_coin_1.jpg,Cultivated land,Struck or hammered,Silver,Metric,Millimetres/grams,Coin,Certain,Rue de la Ville au Neveu,,Rue de la Ville au Neveu,,0900421,,Metal detector,,Accurate to 1km,GEOMETRYCOLLECTION (POINT (-2.185793 49.236699)),Accurate findspot protected. Nearby road name published.,,,Returned to Finder,
fcec3bde-1e82-11eb-8701-0275d4869ef4,,St. Saviour,Parish,Medieval 934-1539 CE,Post Medieval 1540-1901 CE,"A Medieval or Post Medieval cooking vessel leg which may have been modified. It is uncertain which type of vessel this leg originated from, but it may have been part of a cauldron. Cast copper alloy vessels, similar to where this leg would have originated from, were commonly used for downhearth cooking (Butler et al. 2009). Butler et al. (2009) note that all but the poorest households during the Medieval and Post Medieval periods would have had at least one metal cooking vessel. In plan the leg has an elongated trapezoid shape with a rounded tip forming the foot and in section it has a sub trefoil shape. The wide end of the leg is slightly flared and has broken edges. The edge may be where the leg has been modified as it has an almost tongue and groove pattern. It has a mottled mid to dark green patina with small patches of possible carbon build up on two sides near the flat (slightly convex) upper end. On one side there is a shallow lump of additional copper alloy.   The leg measures 58mm tall, 32mm wide and 21mm thick. It weighs 140.3g.  Similar to:  PAS Unique ID: WAW-6B74CC",,Fragment,Untreated,,1 spade deep - approx. 1ft,58mm x 32mm x 21mm  140.3g,2020-02-23,,,,,,,/files/uploadedfiles/1100269.jpg,Cultivated,Cast,Copper alloy,Metric,Millimetres/grams,Vessel,Probable,,,,,1100269,,Other chance find,,,GEOMETRYCOLLECTION (POINT (-2.0977 49.182973)),Findspot known as ‘La Vingtaine de la Grande Longueville'; location protected and marked as Jersey Archive.,,,Returned to Finder,
51c25520-1e0c-0138-8d55-740f24312a1c,,St. Brelade,Parish,,,Fragment of a flint nodule found in St Aubin.,,,,,,3.05cm x 2.30cm x 1.30cm,,,,,,,,,,,Flint,Metric,Millimetres/grams,Flint implement,,,,,,0100462,,,,,GEOMETRYCOLLECTION (POINT (-2.097693 49.182976)),Findspot known as ‘St Brelade’; location protected and marked as Jersey Archive.,,,,
898bbca0-1e6a-0138-8d58-740f24312a1c,,St. Clement,Parish,,,Stone rubber.  Dimensions: Length: 7.50 cm  Width: 3.25 cm  Thickness: 1.50 cm,,,,,,,,,,,,,,,,,Stone,Metric,Millimetres/grams,Rubber,,,,,,0200172,,,,Accurate to 10km,GEOMETRYCOLLECTION (POINT (-2.097693 49.182976)),Findspot known as ‘St Clement’; location protected and marked as Jersey Archive.,,,,
c9edb930-1daa-0138-8d50-740f24312a1c,,St. Ouen,Parish,Post Medieval 1540-1901 CE,Post Medieval 1540-1901 CE,"A post-medieval silver gilt hollow-cast spherical head for a pin, possibly a hat or dress pin which dates to circa 16th century AD.  Both hemispheres have four large circles of twisted wire filigree. Each large circle contains four medium twisted filigree circles (not all complete) surrounding a knop. Between each large circle are smaller twisted filigree circles surrounding a knop. In the centre of the top hemisphere are four small incomplete twisted filigree circles with a missing centrepiece. At the top and base of both hemispheres there are knops between the large circles. Several knops are missing from the decoration. The hemispheres are divided by a very worn double raised border which may have been a twisted wire filigree. The broken pin shaft measures 2mm in diameter and 1mm in length. The head measures 17mm in diameter. Total weight is 5.2g. Similar to:  PAS Unique ID: LVPL-2B1698",,Fragment,,,Few centimetres,Length 18mm Diameter 17mm Weight 5.2g ,2019-09-18,,,,,,,/files/uploadedfiles/0900406.jpg,Cultivated land,Cast,Silver,Metric,Millimetres/grams,Pin,Certain,,,,,0900406,,Metal detector,,,GEOMETRYCOLLECTION (POINT (-2.097679913399035 49.18296842672712)),Findspot known as ‘St Ouen’; location protected and marked as Jersey Archive.,,,Returned to Finder,Gilded
87dea598-fc12-11eb-8701-0275d4869ef4,Offshore Islet,St. Helier,Parish,Post Medieval 1540-1901 CE,Post Medieval 1540-1901 CE,"A cast copper alloy button post-1850. It is a hollow discoid die-stamped uniform button of British artillery regiment, featuring three cannons pointing left under a Queen Victoria crown on its obverse. Under these cannons reads the legend ""UBIQUE"" . 	 The reverse of the button bears a hollow indent in which sits central wire loop that is bent almost flat. It bears a makers stamp reading: FIRMIN & SONS - 1535 STRAND LONDON.   Below the makers mark and above the wire loop is stamped: &13.  Traces of gilding can be seen on the obverse and reverse of the button.",,Complete,Untreated,,Surface,Diameter: 23.42  Weight: 5.4g,,,,,,,,/files/uploadedfiles/0401479_button.png,Cultivated Land,Cast,Copper alloy,Metric,Millimetres/grams,Button,Certain,Elizabeth Castle,,Elizabeth Castle,,0401479,,Other chance find,,Accurate to 10 metres,GEOMETRYCOLLECTION (POINT (-2.126416 49.175988)),"Outside the Old Magazine, Elizabeth Castle.",,,,Stamped
51c1cf90-1e0c-0138-8d55-740f24312a1c,,St. Brelade,Parish,,,Polished chert oval axe with bevelled end. ,,,,,,9.40cm x 4.80cm x 2.45cm,,,,,,,,,,,Stone,Metric,Millimetres/grams,Axe,,,,,,0100446,,,,,GEOMETRYCOLLECTION (POINT (-2.097693 49.182976)),Findspot known as ‘St Brelade’; location protected and marked as Jersey Archive.,,,,
ed9974de-4141-11ec-8701-0275d4869ef4,Field Number,Trinity,Parish,Iron Age 700-51 BCE,Gallo-Roman 51 BCE-451 CE,"A Late Iron Age coin of the Coriosolite Tribe. Probable Series Z, Class II, Group O (c.1st century BC).  Metal: Billon, an alloy of copper and tin (bronze) with silver and some impurities, such as gold, in proportion as much as 0.33%. The silver content can be as low as 3% or as high as 40%, but most often between 20 and 35% (Hooker 2002, p.16). 		 Reverse: Extremely worn, though probably chariot pony and driver to right, symbol below. 		 Obverse: Very worn. Head to right; hair is in three masses or locks, each composed of many hairs, some of which terminate in small curls. The top lock of hair has an S-shape that contains additional decoration in its lower part. Head has a forelock; a double whisk issues from the mouth. 		 Diameter: 22.04, Weight: 5.2g 		 Ref: Hooker, J. (2002) Celtic Improvisations: An Art Historical Analysis of Coriosolite Coins. Oxford, Archaeopress.",,Incomplete,,,No more than 12 inches,"Diameter: 22.04, Weight: 5.2g",2013-01-01,,,,,,,/files/uploadedfiles/1200343_-_Celtic_stater.jpg,Cultivated,Struck or hammered,Silver,Metric,Millimetres/grams,Coin,Certain,Trinity,,Trinity,,1200343,,Metal detector,Copper alloy,,GEOMETRYCOLLECTION (POINT (-2.097996 49.182965)),Findspot known as ‘Trinity'; accurate location protected and marked as Jersey Archive.,,,,
