ResourceID,Address Type,Administrative Subdivision Name,Administrative Subdivision Type,Bibliographic Reference,Copyright Description,Copyright Type,Date of Creation,Date of Publication,Description,Description Type,Document,External Identifier Type,External Source,External XRef,Geometry Qualifier,Information Carrier,Information Carrier Format Type,Information Resource Type,Keyword,Language_Type,Place Address,Place Description,Primary Reference Number,Spatial Coordinates Geometry,Temporal Coverage Timespan,Title,Title Type
46a9e1c0-116c-0138-914a-740f24312a1c,Postal Address,St. John,Parish,"<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 14.02.2018)  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham. </p>
<p>Stevens, J. 1977. Old Jersey Houses, Volume Two. Phillimore, London.</p>
",,,,,,,,Listed building,Government of Jersey,JN0053,,<p>1.  Société Jersiaise </p><p>2.  Government of Jersey </p><p>3.  Jersey Archive </p><p>4.  Société Jersiaise Photographic Archive</p>,,"<p>1. Sites and Monuments Database </p><p>2. Listing photographs, Historic Environment Resurvey </p><p>3. Treasure Survey (L/A/06/H/3) </p><p>4. Photographs (SJPA/007029-31)</p>",Richmond Map,,"Ashley Court, Les Chenolles",,500053,GEOMETRYCOLLECTION (POINT (-2.128407 49.238309)),,Ashley Court,
46a9ec80-116c-0138-914a-740f24312a1c,Postal Address,St. John,Parish,"McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.",,,,,,,,Listed building,Government of Jersey,JN0054,,<p>1.  Government of Jersey </p><p>2.  Jersey Archive</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Treasure Survey (L/A/06/H/3)</p>",,,"Les Peupliers, La Rue des Peupliers",,500054,GEOMETRYCOLLECTION (POINT (-2.116585 49.233119)),,Les Peupliers,
46a9f600-116c-0138-914a-740f24312a1c,Postal Address,St. John,Parish,,,,,,,,,Listed building,Government of Jersey,JN0055,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Pine Cottage, La Rue des Servais",,500055,GEOMETRYCOLLECTION (POINT (-2.116894 49.223219)),,Pine Cottage,
46a9ffb0-116c-0138-914a-740f24312a1c,Postal Address,St. John,Parish,,,,,,,,,Listed building,Government of Jersey,JN0056,,<p>1.  Government of Jersey </p><p>2.  Jersey Archive</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Treasure Survey (L/A/06/H/3)</p>",,,"Le Pont, La Rue du Pont",,500056,GEOMETRYCOLLECTION (POINT (-2.13035 49.237674)),,Le Pont,
46aa0ab0-116c-0138-914a-740f24312a1c,Postal Address,St. John,Parish,"<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 15.02.2018)  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.</p>",,,,,,,,Listed building,Government of Jersey,JN0057,,<p>1.  Government of Jersey </p><p>2.  Jersey Archive</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Treasure Survey (L/A/06/H/3)</p>",Richmond Map,,"Le Pont Farm, La Rue du Pont",,500057,GEOMETRYCOLLECTION (POINT (-2.129986 49.237306)),,Le Pont Farm,
46aa15e0-116c-0138-914a-740f24312a1c,Postal Address,St. John,Parish,"<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 14.02.2018)  </p>
<p>Knocker, G.S. 1933. Bénitiers in Jersey. Annual Bulletin of the Société Jersiaise, 12, 193-216. </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey.</p>
<p>McCormack, J. 2009. Vernacular Architecture Group: Spring Conference Report. [Unpublished report] </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham. </p>
<p>Stevens, J. 1980. Old Jersey Houses, Volume One. Fourth ed. Phillimore, London.</p>
",,,,,,,,Listed building,Government of Jersey,JN0058,,<p>1.  Société Jersiaise </p><p>2.  Government of Jersey </p><p>3.  Jersey Archive </p><p>4.  Société Jersiaise</p>,,"<p>1. Sites and Monuments Database </p><p>2. Listing photographs, Historic Environment Resurvey </p><p>3. Treasure Survey (L/A/06/H/3) </p><p>4. Fieldwalking card</p>",Richmond Map,,"La Porte, La Rue de la Porte",,500058,GEOMETRYCOLLECTION (POINT (-2.12861 49.247682)),,La Porte,
46aa21b0-116c-0138-914a-740f24312a1c,Postal Address,St. John,Parish,"<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 15.02.2018)  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham. </p>
<p>Stevens, J. 1977. Old Jersey Houses, Volume Two. Phillimore, London.</p>",,,,,,,,Listed building,Government of Jersey,JN0059,,<p>1.  Société Jersiaise </p><p>2.  Government of Jersey </p><p>3.  Jersey Archive</p>,,"<p>1. Sites and Monuments Database </p><p>2. Listing photographs, Historic Environment Resurvey </p><p>3. Treasure Survey (L/A/06/H/3)</p>",Richmond Map,,"Les Prairies, La Route des Issues",,500059,GEOMETRYCOLLECTION (POINT (-2.124326 49.242836)),,Les Prairies,
46aa2be0-116c-0138-914a-740f24312a1c,Postal Address,St. John,Parish,"McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.",,,,,,,,Listed building,Government of Jersey,JN0060,,<p>1.  Government of Jersey </p><p>2.  Jersey Archive</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Treasure Survey (L/A/06/H/3)</p>",Richmond Map,,"2 Quarryside Cottages, La Route du Mont Mado ",,500060,GEOMETRYCOLLECTION (POINT (-2.126162 49.245617)),,2 Quarryside Cottages,
46aa3600-116c-0138-914a-740f24312a1c,Postal Address,St. John,Parish,,,,,,,,,,,,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Quarryside House, La Route du Mont Mado",,500061,GEOMETRYCOLLECTION (POINT (-2.12624 49.245946)),,Quarryside House,
46aa3f40-116c-0138-914a-740f24312a1c,Postal Address,St. John,Parish,"Glendinning, A. 1998.Â The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 15.02.2018) ",,,,,,,,,,,,<p>1.  Government of Jersey </p><p>2.  Jersey Archive</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Treasure Survey (L/A/06/H/3)</p>",,,"St. John's Rectory, La Rue des Landes",,500062,GEOMETRYCOLLECTION (POINT (-2.142736 49.248064)),,St. John's Rectory,
46aa4a20-116c-0138-914a-740f24312a1c,Postal Address,St. John,Parish,"<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 14.02.2018) </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>Nicolle, S. 2016. What's Your Street's Story?: Sion. [Unpublished talk] </p>
<p>Stevens, J. 1980. Old Jersey Houses, Volume One. Fourth ed. Phillimore, London.</p>",,,,,,,,Listed building,Government of Jersey,JN0063,,<p>1.  Société Jersiaise </p><p>2.  Government of Jersey </p><p>3.  Jersey Archive</p>,,"<p>1. Sites and Monuments Database </p><p>2. Listing photographs, Historic Environment Resurvey </p><p>3. Treasure Survey (L/A/06/H/3)</p>",,,"Beau Verd Farm, La Rue du Poivre",,500063,GEOMETRYCOLLECTION (POINT (-2.110153 49.221883)),,Beau Verd Farm,
46aa54f0-116c-0138-914a-740f24312a1c,Postal Address,St. John,Parish,"<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham. </p>
<p>Stevens, J. 1977. Old Jersey Houses, Volume Two. Phillimore, London.</p>",,,,,,,,Listed building,Government of Jersey,JN0064,,<p>1.  Société Jersiaise </p><p>2.  Government of Jersey </p><p>3.  Jersey Archive</p>,,"<p>1. Sites and Monuments Database </p><p>2. Listing photographs, Historic Environment Resurvey </p><p>3. Treasure Survey (L/A/06/H/3)</p>",Richmond Map,,"Rosedale Farm, La Route des Issues",,500064,GEOMETRYCOLLECTION (POINT (-2.133207 49.2439)),,Rosedale Farm,
46aa6000-116c-0138-914a-740f24312a1c,Postal Address,St. John,Parish,"<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 15.02.2018)  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.</p>",,,,,,,,Listed building,Government of Jersey,JN0065,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",Richmond Map,,"Rose Hill, La Rue de la Mare des Prés",,500065,GEOMETRYCOLLECTION (POINT (-2.1168 49.245805)),,Rose Hill,
46aa6aa0-116c-0138-914a-740f24312a1c,Postal Address,St. John,Parish,"<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.</p>",,,,,,,,Listed building,Government of Jersey,JN0066,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",Richmond Map,,"La Ruette, La Rue de la Mare Ballam",,500066,GEOMETRYCOLLECTION (POINT (-2.136447 49.240224)),,La Ruette,
46aa74b0-116c-0138-914a-740f24312a1c,Postal Address,St. John,Parish,,,,,,,,,Listed building,Government of Jersey,JN0067,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Les Ruelles, La Grande Route de St. Jean",,500067,GEOMETRYCOLLECTION (POINT (-2.112395 49.234774)),,Les Ruelles,
46aa8060-116c-0138-914a-740f24312a1c,Postal Address,St. John,Parish,"<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 15.02.2018)  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2009. Vernacular Architecture Group: Spring Conference Report. [Unpublished report] </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham. </p>
<p>Stevens, J. 1977. Old Jersey Houses, Volume Two. Phillimore, London.</p>",,,,,,,,Listed building,Government of Jersey,JN0068,,<p>1.  Société Jersiaise </p><p>2.  Government of Jersey </p><p>3.  Jersey Archive </p><p>4.  Société Jersiaise</p>,,"<p>1. Sites and Monuments Database </p><p>2. Listing photographs, Historic Environment Resurvey </p><p>3. Treasure Survey (L/A/06/H/3) </p><p>4. Fieldwalking card</p>",Richmond Map,,"Les Ruettes, La Rue de la Scelletterie",,500068,GEOMETRYCOLLECTION (POINT (-2.134213 49.234727)),,Les Ruettes,
46aa8bd0-116c-0138-914a-740f24312a1c,Postal Address,St. John,Parish,"<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.</p>",,,,,,,,Listed building,Government of Jersey,JN0069,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",Richmond Map,,"Les Ruettes Farm, La Rue de la Scelletterie",,500069,GEOMETRYCOLLECTION (POINT (-2.135913 49.235025)),,Les Ruettes Farm,
46aa96e0-116c-0138-914a-740f24312a1c,Postal Address,St. John,Parish,"<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 15.02.2018)  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham. </p>
<p>Stevens, J. 1980. Old Jersey Houses, Volume One. Fourth ed. Phillimore, London.</p>",,,,,,,,Listed building,Government of Jersey,JN0070,,<p>1.  Société Jersiaise </p><p>2.  Government of Jersey </p><p>3.  Jersey Archive</p>,,"<p>1. Sites and Monuments Database </p><p>2. Listing photographs, Historic Environment Resurvey </p><p>3. Treasure Survey (L/A/06/H/3)</p>",Richmond Map,,"La Sarsonnerie, La Rue de L'Étocquet",,500070,GEOMETRYCOLLECTION (POINT (-2.147683 49.254381)),,La Sarsonnerie,
46aaa250-116c-0138-914a-740f24312a1c,Postal Address,St. John,Parish,"<p>Balleine, G.R. 1993. A Biographical Dictionary of Jersey. Part Two. La Haule Books Ltd., Jersey.  </p>
<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 14.02.2018)  </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham. </p>
<p>Stevens, J. 1980. Old Jersey Houses, Volume One. Fourth ed. Phillimore, London.</p>",,,,,,,,Listed building,Government of Jersey,JN0071,,<p>1.  Société Jersiaise </p><p>2.  Government of Jersey </p><p>3.  Jersey Archive</p>,,"<p>1. Sites and Monuments Database </p><p>2. Listing photographs, Historic Environment Resurvey </p><p>3. Treasure Survey (L/A/06/H/3)</p>",Richmond Map,,"Les Buttes, La Rue des Buttes",,500071,GEOMETRYCOLLECTION (POINT (-2.140384 49.243009)),,Les Buttes,
46aaac50-116c-0138-914a-740f24312a1c,Postal Address,St. John,Parish,,,,,,,,,Listed building,Government of Jersey,JN0072,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Le Carrefour, La Rue de l'Église",,500072,GEOMETRYCOLLECTION (POINT (-2.133875 49.246942)),,Le Carrefour,
46aab600-116c-0138-914a-740f24312a1c,Postal Address,St. John,Parish,"White, J. 2016. What's Your Street's Story?: Longueville [Unpublished talk] ",,,,,,,,Listed building,Government of Jersey,JN0073,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Sion House, La Grande Route de St. Jean",,500073,GEOMETRYCOLLECTION (POINT (-2.114481 49.22042)),,Sion House,
46aac010-116c-0138-914a-740f24312a1c,Postal Address,St. John,Parish,"Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 15.02.2018) ",,,,,,,,Listed building,Government of Jersey,JN0074,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Sion Lodge, La Grande Route de St. Jean",,500074,GEOMETRYCOLLECTION (POINT (-2.11491 49.218616)),,Sion Lodge,
46aaca20-116c-0138-914a-740f24312a1c,Postal Address,St. John,Parish,"<p>Balleine, G.R. & Stevens J (ed.) 1970. The Bailiwick of Jersey. Hodder & Stroughton, London. </p>
<p>Gibb, M., and Molyneux N. 1999. Post-Reformation Churches and Chapels in Jersey. [Unpublished report]  </p>
<p>Lake, J. 2008. Methodist Chapels in Jersey: History and Context. Jersey Heritage Trust, Jersey.  </p>
<p>Nicolle, S. 2016. What's Your Street's Story?: Sion. [Unpublished talk]</p>",,,,,,,,Listed building,Government of Jersey,JN0075,,<p>1.  Société Jersiaise </p><p>2.  Government of Jersey </p><p>3.  Jersey Archive</p>,,"<p>1. Sites and Monuments Database </p><p>2. Listing photographs, Historic Environment Resurvey </p><p>3. Treasure Survey (L/A/06/H/3)</p>",Place of Worship,,"Sion Methodist Church, La Grande Route de St. Jean",,500075,GEOMETRYCOLLECTION (POINT (-2.11501 49.219869)),,Sion Methodist Church,
46aad6a0-116c-0138-914a-740f24312a1c,Postal Address,St. John,Parish,,,,,,,,,Listed building,Government of Jersey,JN0076,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs,Â Historic Environment Resurvey</p>",,,"Beau Sejour, La Rue de Fremont",,500076,GEOMETRYCOLLECTION (POINT (-2.129294 49.249853)),,Beau Sejour,
46aae0d0-116c-0138-914a-740f24312a1c,Postal Address,St. John,Parish,"<p>Ginns, M. 1999. Jersey's German Bunkers. Channel Islands Occupation Society (Jersey), </p>
<p>St. Ouen. States of Jersey. 1975. German Occupation Sites Map. States of Jersey Library Service. </p>",,,,,,,,Listed building,Government of Jersey,JN0077,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",German Occupation,,"Resistance Nest Sorel B, Sorel Point",,500077,GEOMETRYCOLLECTION (POINT (-2.158908 49.259745)),,Resistance Nest Sorel B,
46aaee10-116c-0138-914a-740f24312a1c,Postal Address,St. John,Parish,"<p>Burch, J. & Tilling, T. 2015. Douets A Laver. Jersey Lavoirs. The history and location of Jersey Lavoirs. Société Jersiaise, Jersey. </p>
<p>Du Feu, C.A.R. 1962. Le Lavoir de St. Cyr. Annual Bulletin of the Société Jersiaise, 18, 219-224. </p>
<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 14.02.2018)  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>Stevens, J. 1977. Old Jersey Houses, Volume Two. Phillimore, London. </p>",,,,,,,,Listed building,Government of Jersey,JN0078,,<p>1.  Government of Jersey </p><p>2.  Jersey Archive </p><p>3.  Société Jersiaise Photographic Archive </p><p>4.  Jersey Heritage Art collection  </p><p>5.  Jersey Heritage Archaeology collection  </p><p>6.  Société Jersiaise</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Treasure Survey (L/A/06/H/3) </p><p>3. Photograhs (Sample of collection: SJPA/007825-31, SJPA/012090-5) </p><p>4. Drawing (SJA/0000/02423)  </p><p>5. Pottery (A/0003339) </p><p>6. Fieldwalking card</p>",,,"St Cyr, Les Chenolles",,500078,GEOMETRYCOLLECTION (POINT (-2.123045 49.236732)),,St Cyr,
46aafb80-116c-0138-914a-740f24312a1c,Postal Address,St. John,Parish,"<p>Balleine, G.R. & Stevens J (ed.) 1970. The Bailiwick of Jersey. Hodder & Stroughton, London. </p>
<p>Foster, T. 2014. Mont Mado. In: Romeril, L., et al. What's Your Street's Story? Jersey Heritage Trust, Jersey. </p>
<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 14.02.2018) </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 1986. Channel Islands Churches. Phillimore, Chichester.   </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham. </p>
<p>Nicolle, S. 2016. What's Your Street's Story?: Sion. [Unpublished talk] </p>
<p>Stevens, J. 1980. Old Jersey Houses, Volume One. Fourth ed. Phillimore, London.</p>",,,,,,,,Listed building,Government of Jersey,JN0079,,<p>1.  Société Jersiaise </p><p>2.  Government of Jersey </p><p>3.  Jersey Archive</p>,,"<p>1. Sites and Monuments Database </p><p>2. Listing photographs, Historic Environment Resurvey </p><p>3. Treasure Survey (L/A/06/H/3)</p>","Richmond Map,Place of Worship",,"St. Blaize, La Rue de Fremont",,500079,GEOMETRYCOLLECTION (POINT (-2.12849 49.248499)),,St. Blaize,
