ResourceID,Address Type,Administrative Subdivision Name,Administrative Subdivision Type,Archaeological Period From,Archaeological Period To,Artefact Description,Cadastral Reference,Completeness,Condition Type,Conservation,Depth of Discovery,Dimensions Weight,Discovery Date,End Date Precision Type,End Date Type,External Identifier Type,External Source,Finder,Folio_No,Image,Land Use,Manufacture Method,Material,Measurement Type,Measurement Unit,Name,Name Type,Place Address,Place Description,Place Name,Place Type,Primary Reference Number,Record Type,Recovery Method,Secondary Material,Spatial Accuracy Type,Spatial Coordinates Geometry,Spatial Metadata Note,Start Date Precision Type,Start Date Type,Subsequent Action,Surface Treatment
5225db00-7a6f-0138-ef30-740f24312a1c,,St. Martin,Parish,Neolithic 4000-2601 BCE,Neolithic 4000-2601 BCE,A flint flake with some evidence of reworking.,,Complete,,,Surface,39mm x 18mm x 11mm 5.89g,01/10/2019,,,,,,,"http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/[{u'status': u'uploaded',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'index': 0,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'name': u'0700233.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/0700233.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'lastModified': 1580211970580,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'height': 3832,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/0095c2b8-391b-48c9-be4a-c01bacd7733a',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'width': 4724,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'file_id': u'307c12a0-9f51-11ea-8701-0275d4869ef4',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'accepted': True,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/jpeg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'size': 386283}]",Cultivated land,Knapped/flaked,Flint,Metric,Millimetres/grams,Flake,Certain,,,,,700233,,Chance find during metal detecting,,,,,,,,
7a59ec50-19c2-0138-c5b0-740f24312a1c,Field Number,St. Ouen,Parish,,,x5 flint flakes More flint objects were observed in the area but left in situ. Some had been brought to the surface by moles or rabbits. Only one flint flake was found on the fieldwalk 28.05.1980 as a specimen. It may be a scraper. The remaining x4 flakes were found at a later date. ,,,,,,,,,,,,,,,,,Flint,Metric,Millimetres/grams,Flake,,,,,,0900355,,Fieldwalking,,,,,,,,
5225ea50-7a6f-0138-ef30-740f24312a1c,,Grouville,Parish,Neolithic 4000-2601 BCE,Neolithic 4000-2601 BCE,Two flint flakes found on the beach. Both are water worn with possible retouching but neither are diagnostically tools. ,,Complete,,,Surface,1) 29.5mm x 17mm x 10mm 4.05g 2) 52.5mm x35mm x 22mm 36.66g ,01/10/2019,,,,,,,"http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/[{u'status': u'uploaded',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'index': 0,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'name': u'0700244.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/0700244.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'lastModified': 1581591038316,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'height': 5906,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/b7e766ea-1c97-4999-b03b-2774ab05d0fe',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'width': 7087,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'file_id': u'8529e92c-9f50-11ea-8701-0275d4869ef4',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'accepted': True,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/jpeg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'size': 772135}]",Intertidal,Knapped/flaked,Flint,Metric,Millimetres/grams,Flake,Certain,,,,,700244,,Chance find during metal detecting,,,,,,,,
817461e8-fc0d-11eb-8701-0275d4869ef4,,St. Martin,Parish,,,A heavily worn and damaged possible lead weight of unclear date.  The weight is sub-circular and has a drilled cylindrical hole running through its core approximately 5mm in diameter.  It is heavily plough-marked and split.,,Incomplete,,,8 inches,"Diameter: 67.34, thickness: 8.95g, weight: 183.5g",08/08/2020,,,,,,,"http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/[{u'status': u'uploaded',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'index': 0,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'name': u'0700330.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/0700330.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'lastModified': 1626191211821,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/6bfe8641-11ad-4be5-9dcd-e0cd08a1e0a3',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'file_id': u'92db7c00-fc0d-11eb-8701-0275d4869ef4',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'accepted': True,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/jpeg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'size': 4237753}]",Cultivated land,Cast,Lead,Metric,Millimetres/grams,Weight,Possibly,,,,,700330,,Metal detector,,,,,,,,
1aabd7a0-1e8b-0138-8d6b-740f24312a1c,,St. Martin,Parish,,,A retouched flint flake. ,,,,,,,,,,,,,,,,Knapped/flaked,Flint,Metric,Millimetres/grams,Flake,,,,,,700347,,,,,,,,,,
79daca80-19c2-0138-c5ac-740f24312a1c,,St. Martin,Parish,,,A flint flake of Grand Pressigny type. ,,,,,,3.21cm x 2.51cm x 0.85cm ,01/06/1978,,,,,,,,,Knapped/flaked,Flint,Metric,Millimetres/grams,Flake,,,,,,700348,,,,,,,,,,
0d11b1a0-1e7a-0138-8d61-740f24312a1c,,Grouville,Parish,,,"Oblong polished dolerite axe with blunt, bevelled end (No. 230) made of Porphyritic Ophitic Dolerite - petrology sample cut from it.  Dimensions:  Length: 10.05 cm  Width: 4.40 cm Thickness: 3.30 cm",,,,,,,,,,,,,,,,,Stone,Metric,Millimetres/grams,Axe,,,,,,0300366,,,,,,,,,,
1aabe9d0-1e8b-0138-8d6b-740f24312a1c,,St. Martin,Parish,,,A bronze socketed axe with loop. ,,,,,,13.24cm x 3.66cm x 2.78cm,,,,,,,,,,Cast,Copper alloy,Metric,Millimetres/grams,Axehead,,,,,,700349,,,,,,,,,,
75d5f3de-42e8-11ec-8701-0275d4869ef4,Field Number,Trinity,Parish,Gallo-Roman 51 BCE-451 CE,Gallo-Roman 51 BCE-451 CE,"Société Jersiaise Finds Record Entry SJFR159 (2018) reads: Fragment of the flat base and slightly thicker shallow-sloped side of a Gallo-Roman whiteware plate or shallow dish, recycled as a crucible for melting copper-alloy.  Fabric is a fine and creamy white earthenware, similar to 1st-2nd century AD dish sherds from St Clement Churchyard.  In places it is slightly cracked with green copper oxide staining.  Metal crusting its interior is bright green, shading to dull green and black in places, suggestive of the presence of lead.  Its surface is blobby and undulates considerably. See also SJFR160 – a virtually identical crucible fragment from Grouville. Three tin ingot fragments and two pieces of a Roman tin alloy statuette of 2nd-3rd century AD date have been found in fields to the east and north-east, suggesting that this was a Gallo-Roman metal processing site.",,Fragment,,,,"Dimensions: 51mm x 39mm x 13mm thick (of which 4.2mm-6mm is crucible wall and 3mm-9mm is crusted copper alloy), Weight:43.50g",2018-06-01,,,,,,,,Cultivated land,,Ceramic,Metric,Millimetres/grams,Crucible,Certain,Trinity,,Trinity,,1200346,,Metal detector,,,,,,,,
1aac0000-1e8b-0138-8d6b-740f24312a1c,,St. Martin,Parish,Neolithic 4000-2601 BCE,Neolithic 4000-2601 BCE,"Neolithic polished stone axehead. 

Round edged triangular axe with bevelled end made of dolerite type A. ",,,,,,12.95cm x 4.85cm x 2.60cm,,,,,,,,,,Ground/polished,Stone,Metric,Millimetres/grams,Axehead,,,,,,700353,,,,,,,,,,
79daea00-19c2-0138-c5ac-740f24312a1c,,St. Martin,Parish,,Mesolithic 10000-4001 BCE,"x39 flint blades, possibly Upper Palaeolithic/Mesolithic.",,,,,,,,,,,,,,,,Knapped/flaked,Flint,Metric,Millimetres/grams,Blade,,,,,,700357,,,,,,,,,,
79db0330-19c2-0138-c5ac-740f24312a1c,,St. Martin,Parish,Neolithic 4000-2601 BCE,Neolithic 4000-2601 BCE,"Three axes:  a) Polished Flint Axe - unusued (13.6cm x 5.5cm x 1.3cm x 1.9cm) b) Fibrolite Axe - some wear or post-deposition (5.6cm x 3.7cm x 1.2cm x 1.6cm)  c) Broken Button Axe - possibly local diorite, blade missing but button well preserved. (12.4cm x 3.2cm, width of blade 5.2cm)",,,,,,See description.,,,,,,,,,,,Stone,Metric,Millimetres/grams,Axehead,,,,,,700361,,,,,,,,,,
79db4b30-19c2-0138-c5ac-740f24312a1c,,St. Martin,Parish,Mesolithic 10000-4001 BCE,Mesolithic 10000-4001 BCE,A Mesolithic to Bronze Age flint scraper. ,,,,,,1.65cm x 1.87cm x 0.50cm,30/09/1983,,,,,,,,Cultivated land,Knapped/flaked,Flint,Metric,Millimetres/grams,Scraper (tool),,,,,,700370,,Fieldwalking,,,,,,,,
d39ad82c-fc16-11eb-8701-0275d4869ef4,,St. Martin,Parish,Medieval 934-1539 CE,Medieval 934-1539 CE,"Cast copper alloy seal matrix of the 13th to 14th century.  This seal matrix is vesica shaped (oval with pointed ends), 32.69mm long, 20.59mm wide, 3.00mm thick and 6.4g in weight. These seals were used mainly by women, ecclesiastical figures or secular clergy. The obverse of the seal is flat, with a depiction split into an upper and lower register. The upper register depicts ""The Shrine of the Nursing Madonna"" the Virgin Mary nursing Jesus beneath an arch, flanked by two towers with pointed finials. The lower register bears a praying prior or abbot beneath a winged dome, probably meant to represent a  pitched church roof.  The reverse of the matrix, behind the upper pointed end, are the remains of a lug (3.01mm in width, and would have been c 7.01mm in length).  The legend surrounding the device reads: +AVE.MARIA.GRA.PLENA.DMS.TEC €œAve Maria Gratia Plena Dominus Tecum€  This is the ""Hail Mary"", a traditional Catholic prayer in Latin. As this anonymous inscription does not name an individual, it may have been a ready-made seal distributed to various lesser church dignitaries.   Harvey & McGuinness (1996) illustrate a similar seal matrix  dated c.1292: ""Seals of lesser church dignitaries followed a pattern similar to bishops' seals though smaller in size. Thus they are usually a pointed oval, by the late thirteenth century showing a saint - here the Virgin and Child - with suppliant figure below"" (ibid, 74).  Ref: Harvey, P.D.A. & McGuiness, A. (1996) A Guide to British Medieval Seals. Toronto: University of Toronto Press.  Thanks to Ioan McCarthy for his transcript of the inscription.",,Incomplete,,,,"Weight: 6.4g, Length: 32.96, Width: 20.59, Thickness 3.00mm.",,,,,,,,"http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/[{u'status': u'uploaded',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'index': 0,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'name': u'0700377 seal.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/0700377_seal.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'lastModified': 1627396769843,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/91c5f047-29b3-4c3a-ab28-f71673e1e97e',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'file_id': u'e2bdcb0c-fc16-11eb-8701-0275d4869ef4',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'accepted': True,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/jpeg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'size': 5275425}]",Cultivated land,Cast,Copper alloy,Metric,Millimetres/grams,Seal matrix,Certain,,,,,700377,,Metal detector,,,,,,,,
4491fa40-22a7-11ec-8701-0275d4869ef4,,St. Ouen,Parish,Post Medieval 1540-1901 CE,Post Medieval 1540-1901 CE,"		Incomplete cast copper alloy small sword or court sword guard (quillon) and pommel of a late post-medieval date (1660-1780), found close to each other and probably of the same sword. 		 		Quillon: The central block of the quillon is oval in side view and sub rectangular in plan. It has a central rectangular slot to house the tang which measures 13.88 x 7.48 at its top and 14.74 x 7.64 at its base. the quillon flares at its base. A complete arm 30.74 in length and 6.15mm in thickness survives in one side, flaring and ending in a circular swirl motif 12.31mm wide. A second incomplete arm, possibly snapped by the plough, remains on the other side. This arm would have curved downwards to create a hand guard, terminating within a slot in the pommel at the base of the handle. 		 		The quillon is heavily decorated in cast relief in a motif resembling peacock feathers or floral design. A central line of small relief circles divides the centre of the decoration, flanked on each side by three alternating incised dividing lines and circular feathered designs. Traces of red and green enamel survives across the surface of the object. 		 		Length: 76.51mm, Width: 12.38mm, Thickness: 17.61mm. 		 		Pommel: A hollow-cast oval form with flaring collared mouth at base and perforated terminal button. Cast feather-like or floral relief decoration appears to show a bird, possibly a peacock, surrounded by leaves. A circular perforation beneath the mouth of the pommel sits to receive the upper end of the separate guard. Possible traces of enamel survive on the surface of the pommel. 		 		Length: 38.70mm, Width: 23.13mm, Mouth Inner Diameter: 6.76mm, Guard Perforation Inner Diameter: 5.20mm, button diameter: 8.87mm.",,Incomplete,,,4 inches,See description.,01/08/2021,,,,,,,"http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/[{u'status': u'uploaded',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'index': 0,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'name': u'0900420 - quillon and pommel final.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/0900420_-_quillon_and_pommel_final.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'lastModified': 1633081165982,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'height': 1708,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/fa790046-42fb-45b2-8814-2cdf3ddfd0a4',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'width': 1771,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'file_id': u'5a9cb55a-22a7-11ec-8701-0275d4869ef4',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'accepted': True,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/jpeg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'size': 888465},http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/{u'status': u'uploaded',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'index': 1,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'name': u'0900420 - quillon final.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/0900420_-_quillon_final.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'lastModified': 1633080855546,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/716e6a06-0962-4781-afbc-1b5847e2789b',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'file_id': u'5a9cb55b-22a7-11ec-8701-0275d4869ef4',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'accepted': True,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/jpeg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'size': 1544369},http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/{u'status': u'uploaded',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'index': 2,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'name': u'0900420 - Pommel final.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/0900420_-_Pommel_final.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'lastModified': 1633079780324,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/370b4c92-b046-4062-a562-310f692e06c9',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'file_id': u'5a9cb55c-22a7-11ec-8701-0275d4869ef4',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'accepted': True,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/jpeg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'size': 5493848}]",Cultivated land,Cast,Copper alloy,Metric,Millimetres/grams,Sword,Certain,,,,,900420,,Metal detector,Enamel,,,,,,,
8d7b95a0-1e96-0138-8d72-740f24312a1c,,St. Peter,Parish,,,Diorite hammerstone. Dimensions:  Length: 8.70 cm Width: 8.50 cm Thickness: 5.40 cm,,,,,,,,,,,,,,,,,Stone,Metric,Millimetres/grams,Hammerstone,,,,,,1000309,,,,,,,,,,
5a77605e-0fea-11ec-8701-0275d4869ef4,,St. Martin,Parish,Post Medieval 1540-1901 CE,Post Medieval 1540-1901 CE,"An incomplete clay pipe (smoking) of the post-medieval period dating c. 1630-1640 (Atkinson & Oswald 1969, pp. 16-18).  A complete bowl with a portion of the stem remaining, the bore c. 3.3mm in diameter at the break. Faint transverse lines survive around the mouth of the bowl. An abraded heel stamp possibly reads ""WD"" or ""WB"". Spur markings of this kind began in 1680 but are almost general by 1710.",,Incomplete,,,Surface,"Weight: 9.5g, Bowl length: 27.8mm,  Bowl outer diameter: 16.3mm, Bowl inner diameter: 11.35mm, Stem outer diameter: 9.64mm, Stem  inner  diameter: 3.3mm",02/05/2021,,,,,,,"http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/[{u'status': u'uploaded',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'index': 0,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'name': u'0700378 2.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/0700378_2.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'lastModified': 1631026041614,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'height': 960,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/3227dbbc-22b9-45c3-a50e-14f424cda7c2',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'width': 720,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'file_id': u'28a2d170-0feb-11ec-8701-0275d4869ef4',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'accepted': True,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/jpeg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'size': 30301},http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/{u'status': u'uploaded',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'index': 1,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'name': u'0700378 1.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/0700378_1.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'lastModified': 1631024068756,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'height': 1933,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/9db4c6f0-64e8-43dd-a482-7fd03aa9697f',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'width': 4249,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'file_id': u'28a2d171-0feb-11ec-8701-0275d4869ef4',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'accepted': True,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/jpeg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'size': 2018036}]",Cultivated land,Cast,Ceramic,Metric,Millimetres/grams,Clay pipe (smoking),Certain,,,,,700378,,Other chance find,,,,,,,,Stamped
