ResourceID,Title,Place Description,Language_Type,Geometry Qualifier,Title Type,Keyword,Address Type,Temporal Coverage Timespan,Administrative Subdivision Name,External XRef,Administrative Subdivision Type,Place Address,Copyright Description,Copyright Type,Primary Reference Number,Description,External Identifier Type,Information Carrier Format Type,Spatial Coordinates Geometry,Date of Publication,Information Carrier,Date of Creation,Bibliographic Reference,External Source,Document,Information Resource Type,Description Type
04d99130-149c-0138-c574-740f24312a1c,14-16,,,,,Richmond Map,Postal Address,,St. Helier,HE1871,Parish,"14-16, Sand Street",,,0401871,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.110198 49.185506)),,1. Government of Jersey 2. Société Jersiaise Photographic Archive,2019-11-04,"Brett, C.E.B. 1977. Buildings in the Town and Parish of St Helier. Adelphi, Belfast. Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.",Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey 2. Photograph (SJPA/008410)",
b3908110-149f-0138-c57a-740f24312a1c,Clos de la Chapelle de St Cosme,,,,,Place of Worship,Field Number,,Trinity,,Parish,"Clos de la Chapelle de St Cosme, Field T881",,,1200303,,,,GEOMETRYCOLLECTION (POINT (-2.087171 49.230986)),,1. Société Jersiaise,2018-05-22,"McCormack, J. 1986. Channel Islands Churches. Phillimore, Chichester.   Stevens, C. 1977. The Vanished Chapels and Priories of Jersey. [Unpublished research] Stevens, C. & Stevens, M. 1986. Jersey Place Names, Volumes I & II. Société Jersiaise, Jersey. ",,,1. Sites and Monuments Database,
04c4e090-149c-0138-c574-740f24312a1c,49,,,,,,Postal Address,,St. Helier,HE1121,Parish,"49, Hill Street",,,0401121,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.103171 49.183625)),,1. Government of Jersey ,2019-10-01,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey ",
04b57360-149c-0138-c574-740f24312a1c,La Bonne Vie Guest House,,,,,,Postal Address,,St. Helier,HE0670,Parish,"La Bonne Vie Guest House, Roseville Street",,,0400670,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.100801 49.178108)),,1. Government of Jersey ,2019-09-02,,Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey ",
8b861c40-1498-0138-c571-740f24312a1c,Rocqueberg,,,,,German Occupation,Postal Address,,St. Clement,,Parish,"Rocqueberg, La Grande Route de la Côte",,,0200005,,,,GEOMETRYCOLLECTION (POINT (-2.071805 49.16421)),,1. Government of Jersey,2018-03-12,"Castledine, J. 2013. What's Your Street's Story?: Green Island and Samares. [Unpublished talk] Castledine, J. 2016. Green Island and Samares. In: Romeril, L., et al. What’s Your Street’s Story?: Part Two. Jersey Heritage Trust, Jersey, 106-119. Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",,,"1. Listing photographs, Historic Environment Resurvey",
04a119f0-149c-0138-c574-740f24312a1c,31,,,,,,Postal Address,,St. Helier,HE0131,Parish,"31, Clarendon Road",,,0400131,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.104749 49.192853)),,1. Government of Jersey ,2019-08-19,"Brett, C.E.B. 1977. Buildings in the Town and Parish of St Helier. Adelphi, Belfast. Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey ",
b38f1a70-149f-0138-c57a-740f24312a1c,Datestone '1745',,,,,,Postal Address,,Trinity,,Parish,"Datestone '1745', La Rue du Vieux Moulin",,,1200265,,,,GEOMETRYCOLLECTION (POINT (-2.105144 49.211188)),,,2018-05-22,"Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 17.04.2018)",,,,
50855c10-116c-0138-9150-740f24312a1c,Milestone 'B6',,,,,,Postal Address,,St. Brelade,BR0405,Parish,"Milestone 'B6', La Route des Camps",,,0100405,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.211536 49.182909)),,1. Government of Jersey,2019-07-26,,Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey",
04c8f230-149c-0138-c574-740f24312a1c,Augres House,,,,,Richmond Map,Postal Address,,St. Helier,,Parish,"Augres House, Oaklands Lane",,,0401241,,,,GEOMETRYCOLLECTION (POINT (-2.087155 49.206998)),,1. Government of Jersey 2. Jersey Archive,2019-10-14,"Brett, C.E.B. 1977. Buildings in the Town and Parish of St Helier. Adelphi, Belfast. Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.  Romeril, L. 2011. What's Your Street's Story?: Grands Vaux  [Unpublished talk]",,,"1. Listing photographs, Historic Environment Resurvey 2. Photograph (D/W/E1/6)",
77fda722-1e83-11eb-8701-0275d4869ef4,Vessel,,,,,,,,St. Saviour,,Parish,,,,1100269,,,,,,,,"Butler, R., Green, C. and Payne, N. 2009 'Cast copper-alloy cooking vessels' Finds Research Group AD 700-1700 Datasheet 41",,,,
2f109950-1168-0138-9138-740f24312a1c,Telephone Network Junction Bunker,,,,,German Occupation,Postal Address,,St. Peter,PE0157,Parish,"Telephone Network Junction Bunker, La Grande Route de St Pierre ",,,1000157,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.188734 49.219322)),,1. Government of Jersey,2018-08-28,,Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey",
fca73510-149c-0138-c577-740f24312a1c,La Pointe,,,,,Richmond Map,Postal Address,,St. Ouen,OU0138,Parish,"La Pointe, La Rue des Pallières",,,0900138,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.232712 49.249682)),,1. Government of Jersey 2. Société Jersiaise,2018-12-19,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham. Stevens, J. 1977. Old Jersey Houses, Volume Two. Phillimore, London.",Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey 2. Sites and Monuments Database",
ac2dfc10-1e9a-0138-8d79-740f24312a1c,Lithic implement,,,,,,,,Trinity,,Parish,,,,1200295,,,,,,1. Jersey Heritage Archaeology collection,2018-09-06,,,,1. Stone (A/0005235),
b3911720-149f-0138-c57a-740f24312a1c,Site of Les Charrieres Battery,,,,,Coastal Fortification,,,Trinity,,Parish,Site of Les Charrieres Battery,,,1200322,,,,GEOMETRYCOLLECTION (POINT (-2.083543 49.237082)),,,2019-01-30,,,,,
049d36a0-149c-0138-c574-740f24312a1c,82,,,,,,Postal Address,,St. Helier,HE0029,Parish,"82, Bath Street",,,0400029,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.102529 49.186709)),,1. Government of Jersey,2019-08-19,,Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey",
063fe160-116c-0138-9144-740f24312a1c,Springside,,,,,,Postal Address,,St. Martin,MN0071,Parish,"Springside, La Grande Route de Faldouet",,,0700071,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.038976 49.212289)),,1. Government of Jersey 2. Société Jersiaise 3. Jersey Heritage Social History collection,2019-05-30,"Blackstone, C. & Le Quesne, K. 1999. St Martin, Jersey. The Story of an Island Parish. Phillimore, Chichester.  Quintaine, R. 2011. What's Your Street's Story?: St Martin’s Village. [Unpublished talk] Stevens, J. 1980. Old Jersey Houses, Volume One. Fourth ed. Phillimore, London.",Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey 2. Sites and Monuments Database 3. Photograph (JHTO/0000/00016/1465)",
04cc0da0-149c-0138-c574-740f24312a1c,11 Queen's Road Terrace,,,,,,Postal Address,,St. Helier,HE1336,Parish,"11 Queen's Road Terrace, Queen's Road",,,0401336,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.109249 49.193768)),,1. Government of Jersey,2019-10-16,"Brett, C.E.B. 1977. Buildings in the Town and Parish of St Helier. Adelphi, Belfast. Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey ",
f1735cc0-1168-0138-9141-740f24312a1c,Beechwood,,,,,Richmond Map,Postal Address,,St. Mary ,MY0051,Parish,"Beechwood, Le Hurel ",,,0800051,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.178349 49.238606)),,1. Government of Jersey,2020-12-03,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.  ",Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey",
04b3efd0-149c-0138-c574-740f24312a1c,42,,,,,,Postal Address,,St. Helier,HE0636,Parish,"42, New Street",,,0400636,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.106111 49.186394)),,1. Government of Jersey ,2019-09-02,,Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey ",
46ad3220-116c-0138-914a-740f24312a1c,Oak Place,,,,,,Postal Address,,St. John,JN0129,Parish,"Oak Place, La Rue du Temple",,,0500129,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.138302 49.246141)),,1. Jersey Archive 2. Government of Jersey,2018-03-22,,Government of Jersey,,"1. Treasure Survey (L/A/06/H/3) 2. Listing photographs, Historic Environment Resurvey",
04dbb430-149c-0138-c574-740f24312a1c,Site of Resistance Nest South Hill Unten,,,,,German Occupation,Postal Address,,St. Helier,,Parish,"Site of Resistance Nest South Hill Unten, Mount Bingham",,,0400050,,,,GEOMETRYCOLLECTION (POINT (-2.110287 49.176361)),,,,,,,,
04bb9660-149c-0138-c574-740f24312a1c,St Columba's Church of Scotland,,,,,Place of Worship,Postal Address,,St. Helier,HE0862/HE1174,Parish,"St Columba's Church of Scotland, Midvale Road",,,0400862,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.104314 49.191129)),,1. Government of Jersey 2. Société Jersiaise Photographic Archive 3. Jersey Archive 4. Société Jersiaise,2019-09-10,"Brett, C.E.B. 1977. Buildings in the Town and Parish of St Helier. Adelphi, Belfast. Ferrari, A. 1996. Jersey’s Lost Heritage. Fifty years of needless destruction. Save Jersey’s Heritage, Jersey. Ferrari, A. 1998. Jersey’s Disappearing Heritage. Fifty years of neglect. Save Jersey’s Heritage, Jersey.  Gibb, M., and Molyneux N. 1999. Post-Reformation Churches and Chapels in Jersey. [Unpublished report] Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey 2. Photographs (SJPA/005237, SJPA/005032, SJPA/005033, SJPA/005248, SJPA/007182) 3. Photographs (L/A/75/A3/1/1623) 4. Sites and Monuments Database",
04a2d300-149c-0138-c574-740f24312a1c,40,,,,,,Postal Address,,St. Helier,HE0177,Parish,"40, David Place",,,0400177,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.103431 49.189513)),,1. Government of Jersey ,2019-08-19,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey ",
2f0d8f60-1168-0138-9138-740f24312a1c,Greenlands,,,,,Richmond Map,Postal Address,,St. Peter,PE0059,Parish,"Greenlands, La Rue de la Presse",,,1000059,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.197539 49.214812)),,1. Government of Jersey 2. Société Jersiaise,2018-08-23,"Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 31.07.2018)  Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust,  Jersey. McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham. Stevens, J. 1977. Old Jersey Houses, Volume Two. Phillimore, London",Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey 2. Sites and Monuments Database",
fcb16b20-149c-0138-c577-740f24312a1c,La Prevote Menhir,,,,,Megalithic,,,St. Ouen,OU175,Parish,La Prevote Menhir,,,0900347,,,,GEOMETRYCOLLECTION (POINT (-2.235762 49.254724)),,1. Société Jersiaise,2019-01-18,"Molyneux, N. 1997. Archaeology Section Report for 1996. A site at Saint Ouen. Annual Bulletin of the Société Jersiaise, 27, 17. Shute, D. 2013. Excavation of a Prehistoric Menhir at Le Prévôté, St Ouen, 1996. Annual Bulletin of the Société Jersiaise, 31, 94-111. ",,,1. Sites and Monuments Database,
04d72910-149c-0138-c574-740f24312a1c,Ammunition Store,,,,,German Occupation,Field Number,,St. Helier,HE1711,Parish,"Ammunition Store, Field H1274",,,0401711,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.110427 49.209821)),,1. Government of Jersey,2019-10-28,,Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey ",
b38d2d30-149f-0138-c57a-740f24312a1c,L'Etacquerel Lithic Scatter,,,,,,Field Number,,Trinity,TR0215,Parish,"L'Etacquerel Lithic Scatter, La Route des Côtes du Nord (Fields T632, T639 and area of La Tete des Hougues) ",,,1200215,,,,GEOMETRYCOLLECTION (POINT (-2.067387 49.236504)),,1. Société Jersiaise 2. Jersey Heritage Archaeology collection 3. Government of Jersey,2018-09-06,"Finch, O. & Hills, R. 2007. Jersey Heritage Archaeological Evaluation. Unpublished research for States of Jersey, Jersey. Stevens, C. & Stevens, M. 1986. Jersey Place Names, Volumes I & II. Société Jersiaise, Jersey.",Government of Jersey,,"1. Sites and Monuments Database, Fieldwalking card 2. Flint (A/0002349-54, A/0004851-6, A/0010721-2) 3. Listing photographs, Historic Environment Resurvey",
049d2cb0-149c-0138-c574-740f24312a1c,12,,,,,,Postal Address,,St. Helier,HE0028,Parish,"12, Bath Street",,,0400028,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.103093 49.184373)),,1. Government of Jersey 2. Société Jersiaise Photographic Archive,2019-08-19,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  White, J. 2012. What's Your Street's Story?: Bath Street. [Unpublished talk]",Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey 2. Photographs (SJPA/007325, SJPA/007327-8)",
04b6f760-149c-0138-c574-740f24312a1c,4,,,,,,Postal Address,,St. Helier,HE0719,Parish,"4, Val Plaisant",,,0400719,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.105311 49.188074)),,1. Government of Jersey ,2019-09-06,"Brett, C.E.B. 1977. Buildings in the Town and Parish of St Helier. Adelphi, Belfast. ",Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey ",
8b88e860-1498-0138-c571-740f24312a1c,Riva Bella,,,,,,Postal Address,,St. Clement,CL0066,Parish,"Riva Bella, La Grande Route de la Côte",,,0200066,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.088559 49.172943)),,1. Government of Jersey,2018-03-12," Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey",
064a4830-116c-0138-9144-740f24312a1c,"Site of paved oyster beds, 1835",,,,,,,,St. Martin,,Parish,"Site of paved oyster beds, 1835",,,0700325,,,,GEOMETRYCOLLECTION (POINT (-2.023972 49.197587)),,,,"Stevens, C. & Stevens, M. 1986. Jersey Place Names, Volumes I & II. Société Jersiaise, Jersey.",,,,
fca51670-149c-0138-c577-740f24312a1c,Heath Mount,,,,,,Postal Address,,St. Ouen,OU0070,Parish,"Heath Mount, Le Mont des Corvées",,,0900070,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.221547 49.235597)),,1. Government of Jersey,2018-12-18,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.",Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey",
04c1fef0-149c-0138-c574-740f24312a1c,Regent House,,,,,,Postal Address,,St. Helier,HE1036,Parish,"Regent House, Green Street",,,0401036,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.104575 49.179086)),,1. Government of Jersey ,2019-09-30,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey ",
fcb2c130-149c-0138-c577-740f24312a1c,Site of North Battery,,,,,"Richmond Map,Coastal Fortification",Postal Address,,St. Ouen,,Parish,"Site of North Battery, La Grande Route des Mielles",,,0900384,,,,GEOMETRYCOLLECTION (POINT (-2.226453 49.217323)),,1. Société Jersiaise Photographic Archive,,,,,1. Photographs (SJPA/001914-9),
04ccc2c0-149c-0138-c574-740f24312a1c,The Homestead,,,,,,Postal Address,,St. Helier,HE1358,Parish,"The Homestead, Roseville Lane",,,0401358,,Listed building,,GEOMETRYCOLLECTION (POINT (-2.101368 49.17801)),,1. Government of Jersey,2019-10-16,,Government of Jersey,,"1. Listing photographs, Historic Environment Resurvey ",
